Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Downtown East,Presence-M18,2025-03-25T18:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118521,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,0,68,2,38,0,1,0,0,2,107,109,0.02
Clementi 321,Ne-Zha-2-PG13,2025-03-25T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6966,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,74,6,14,0,2,0,0,6,90,96,0.06
JEM,Ne-Zha-2-PG13,2025-03-25T19:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202573,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,19,155,6,30,0,1,0,0,25,186,211,0.12
Downtown East,Ne-Zha-2-PG13,2025-03-25T19:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118531,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,136,4,38,0,2,0,0,4,176,180,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-25T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154989,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,16,186,4,38,0,2,0,0,20,226,246,0.08
Century Square,Ne-Zha-2-PG13,2025-03-25T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13750,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,97,8,2,0,2,0,4,11,105,116,0.09
Clementi 321,Ne-Zha-2-PG13,2025-03-25T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6952,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,57,2,18,0,2,0,0,7,77,84,0.08
JEM,Ne-Zha-2-PG13,2025-03-25T19:30:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202506,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,6,15,0,0,0,0,7,16,23,0.3
Causeway Point,Ne-Zha-2-PG13,2025-03-25T19:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155493,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,123,0,28,0,0,0,0,7,151,158,0.04
Clementi 321,Ne-Zha-2-PG13,2025-03-25T19:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6625,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,24,0,0,0,0,0,0,0,24,24,0.0
JEM,Ne-Zha-2-PG13,2025-03-25T19:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202765,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,206,4,60,0,1,0,0,16,267,283,0.06
Century Square,Mickey-17-M18,2025-03-25T19:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13739,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,6,92,0,4,0,2,0,4,6,102,108,0.06
Clementi 321,Mickey-17-M18,2025-03-25T19:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6963,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,1,47,2,10,0,2,0,0,3,59,62,0.05
Downtown East,Ne-Zha-2-PG13,2025-03-25T19:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118518,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,92,2,38,0,1,0,0,6,131,137,0.04
Causeway Point,Ne-Zha-2-PG13,2025-03-25T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154998,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,122,2,52,0,2,0,0,6,176,182,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-25T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6949,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,45,2,10,0,2,0,0,5,57,62,0.08
JEM,Ne-Zha-2-PG13,2025-03-25T20:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202971,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,114,10,22,0,0,0,0,22,136,158,0.14
Century Square,Ne-Zha-2-PG13,2025-03-25T20:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13744,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,96,4,6,0,2,0,4,8,108,116,0.07
JEM,Ne-Zha-2-PG13,2025-03-25T20:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202533,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,2,16,0,0,0,0,2,18,20,0.1
Century Square,Novocaine-NC16,2025-03-25T20:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13737,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,99,2,2,0,2,0,4,3,107,110,0.03
Clementi 321,Ne-Zha-2-PG13,2025-03-25T20:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6586,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,24,98,0,0,0,2,0,0,24,100,124,0.19
Downtown East,Ne-Zha-2-PG13,2025-03-25T20:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118528,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,173,8,42,0,2,0,0,11,217,228,0.05
Causeway Point,Ne-Zha-2-PG13,2025-03-25T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154994,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,117,4,50,0,2,0,0,13,169,182,0.07
JEM,Ne-Zha-2-PG13,2025-03-25T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202762,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,17,157,0,36,0,1,0,0,17,194,211,0.08
Downtown East,Mickey-17-M18,2025-03-25T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118525,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,0,122,0,42,0,2,0,0,0,166,166,0.0
JEM,Mickey-17-M18,2025-03-25T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202754,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,4,80,10,14,0,0,0,0,14,94,108,0.13
Clementi 321,Novocaine-NC16,2025-03-25T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6956,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,4,44,2,10,0,2,0,0,6,56,62,0.1
JEM,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-25T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202647,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,7,119,4,28,0,0,0,0,11,147,158,0.07
Century Square,Presence-M18,2025-03-25T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13747,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,2,98,4,6,0,2,0,4,6,110,116,0.05
JEM,Perusu-Tamil-NC16,2025-03-25T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202788,"Family, Comedy, Drama",Tamil,"NC16, Some Crude humour",125 mins,19 Mar 2025,4,122,2,30,0,0,0,0,6,152,158,0.04
Downtown East,Novocaine-NC16,2025-03-25T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118522,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,68,0,40,0,1,0,0,0,109,109,0.0
Causeway Point,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-25T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155002,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,3,141,4,40,0,2,0,0,7,183,190,0.04
Clementi 321,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-25T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6970,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,1,47,2,10,0,2,0,0,3,59,62,0.05
Clementi 321,Presence-M18,2025-03-25T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6960,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,2,60,2,18,0,2,0,0,4,80,84,0.05
JEM,Presence-M18,2025-03-25T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202562,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,3,171,2,34,0,1,0,0,5,206,211,0.02
Causeway Point,Presence-M18,2025-03-25T21:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155013,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,6,123,10,20,0,0,0,0,16,143,159,0.1
