Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Century Square,Novocaine-NC16,2025-03-13T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13304,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,98,0,10,0,2,0,4,2,114,116,0.02
Causeway Point,In-the-Lost-Lands-NC16,2025-03-13T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154520,"Action, Fantasy",English,"NC16, Violence",101 mins,06 Mar 2025,0,144,0,44,0,2,0,0,0,190,190,0.0
Clementi 321,Ne-Zha-2-PG13,2025-03-13T19:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6133,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,17,0,0,0,0,0,0,7,17,24,0.29
Clementi 321,Dragon-Tamil-PG13,2025-03-13T19:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6132,Comedy,Tamil,"PG13, Some Coarse Language",154 mins,21 Feb 2025,3,45,0,12,0,2,0,0,3,59,62,0.05
Century Square,Ne-Zha-2-PG13,2025-03-13T19:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13322,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,88,6,4,0,2,0,4,18,98,116,0.16
Causeway Point,Ne-Zha-2-PG13,2025-03-13T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154522,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,39,90,22,8,0,0,0,0,61,98,159,0.38
Clementi 321,Ne-Zha-2-PG13,2025-03-13T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6104,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,59,2,16,0,2,0,0,9,77,86,0.1
Downtown East,Ne-Zha-2-PG13,2025-03-13T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118214,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,96,2,38,0,1,0,0,2,135,137,0.01
JEM,Ne-Zha-2-PG13,2025-03-13T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202126,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,49,125,22,14,0,1,0,0,71,140,211,0.34
Clementi 321,Ne-Zha-2-PG13,2025-03-13T19:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6384,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,58,0,20,0,2,0,0,4,80,84,0.05
Downtown East,Mickey-17-M18,2025-03-13T19:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118150,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,3,121,0,44,0,2,0,0,3,167,170,0.02
Causeway Point,Ne-Zha-2-PG13,2025-03-13T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154511,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,28,174,16,26,0,2,0,0,44,202,246,0.18
Century Square,Ne-Zha-2-PG13,2025-03-13T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13325,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,13,85,0,4,0,2,0,4,13,95,108,0.12
Clementi 321,Ne-Zha-2-PG13,2025-03-13T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6108,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,69,4,16,0,2,0,0,9,87,96,0.09
Downtown East,Ne-Zha-2-PG13,2025-03-13T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118206,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,68,10,30,0,1,0,0,10,99,109,0.09
JEM,Ne-Zha-2-PG13,2025-03-13T20:00:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202068,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,10,12,0,0,0,0,10,14,24,0.42
JEM,Ne-Zha-2-PG13,2025-03-13T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202179,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,55,163,22,42,0,1,0,0,77,206,283,0.27
Clementi 321,Mickey-17-M18,2025-03-13T20:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6122,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,8,40,2,10,0,2,0,0,10,52,62,0.16
Clementi 321,Ne-Zha-2-PG13,2025-03-13T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6109,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,21,41,7,13,0,2,0,0,28,56,84,0.33
Downtown East,Ne-Zha-2-PG13,2025-03-13T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118204,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,5,171,2,48,0,2,0,0,7,221,228,0.03
JEM,Ne-Zha-2-PG13,2025-03-13T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202157,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,56,118,16,20,0,1,0,0,72,139,211,0.34
JEM,Mickey-17-M18,2025-03-13T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202280,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,18,66,0,24,0,0,0,0,18,90,108,0.17
Century Square,Ne-Zha-2-PG13,2025-03-13T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13328,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,7,91,0,4,0,2,0,4,7,101,108,0.06
JEM,Novocaine-NC16,2025-03-13T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202242,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,124,2,30,0,0,0,0,4,154,158,0.03
Causeway Point,Ne-Zha-2-PG13,2025-03-13T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154510,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,10,134,6,38,0,0,0,0,16,172,188,0.09
JEM,Ne-Zha-2-PG13,2025-03-13T20:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202072,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,8,14,0,0,0,0,8,16,24,0.33
Clementi 321,Novocaine-NC16,2025-03-13T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6114,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,1,47,0,12,0,2,0,0,1,61,62,0.02
Downtown East,Novocaine-NC16,2025-03-13T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118366,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,122,2,40,0,2,0,0,2,164,166,0.01
JEM,Legends-of-the-Condor-Heroes-The-Gallants-PG13,2025-03-13T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202200,"Action, Fantasy, Drama",Mandarin,"PG13, Some Violence",146 mins,20 Feb 2025,9,117,4,28,0,0,0,0,13,145,158,0.08
Causeway Point,Mickey-17-M18,2025-03-13T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154503,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,9,123,2,32,0,0,0,0,11,155,166,0.07
Century Square,Mickey-17-M18,2025-03-13T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13315,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,3,97,4,0,0,2,0,4,7,103,110,0.06
JEM,Ne-Zha-2-PG13,2025-03-13T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202175,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,162,2,34,0,1,0,0,14,197,211,0.07
Clementi 321,In-the-Lost-Lands-NC16,2025-03-13T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6126,"Action, Fantasy",English,"NC16, Violence",101 mins,06 Mar 2025,1,47,2,10,0,2,0,0,3,59,62,0.05
Causeway Point,Ne-Zha-2-PG13,2025-03-13T21:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154506,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,129,2,42,0,2,0,0,17,173,190,0.09
Century Square,Ne-Zha-2-PG13,2025-03-13T21:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13321,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,2,98,4,6,0,2,2,2,8,108,116,0.07
Causeway Point,Novocaine-NC16,2025-03-13T21:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154499,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,124,2,52,0,2,0,0,4,178,182,0.02
Century Square,Novocaine-NC16,2025-03-13T21:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13305,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,100,0,10,0,2,0,4,0,116,116,0.0
JEM,Ne-Zha-2-PG13,2025-03-13T21:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202316,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,126,8,24,0,0,0,0,8,150,158,0.05
Causeway Point,In-the-Lost-Lands-NC16,2025-03-13T21:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154519,"Action, Fantasy",English,"NC16, Violence",101 mins,06 Mar 2025,0,126,0,54,0,2,0,0,0,182,182,0.0
