Location,Movie Name,Timing,Is Premium,Href,Genre,Language,Rating,Runtime,Opening,Occupied Regular,Not Occupied Regular,Occupied Couple,Not Occupied Couple,Occupied Wheelchair,Not Occupied Wheelchair,Occupied Wave,Not Occupied Wave,Total Occupied,Total Not Occupied,Total Seats,Occupancy Rate
Clementi 321,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T18:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6411,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,6,60,4,14,0,2,0,0,10,76,86,0.12
Causeway Point,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T18:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154828,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,2,124,2,52,0,2,0,0,4,178,182,0.02
Downtown East,Presence-M18,2025-03-20T18:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118424,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,0,68,0,40,0,1,0,0,0,109,109,0.0
Century Square,Ne-Zha-2-PG13,2025-03-20T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13616,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,85,8,2,0,2,0,4,23,93,116,0.2
Clementi 321,Ne-Zha-2-PG13,2025-03-20T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6417,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,15,59,10,10,0,2,0,0,25,71,96,0.26
JEM,Ne-Zha-2-PG13,2025-03-20T19:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202566,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,63,111,20,16,0,1,0,0,83,128,211,0.39
Downtown East,Ne-Zha-2-PG13,2025-03-20T19:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118414,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,9,127,8,34,0,2,0,0,17,163,180,0.09
Clementi 321,Ne-Zha-2-PG13,2025-03-20T19:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6418,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,24,38,14,6,0,2,0,0,38,46,84,0.45
JEM,Ne-Zha-2-PG13,2025-03-20T19:30:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202486,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,1,1,10,12,0,0,0,0,11,13,24,0.46
Causeway Point,Ne-Zha-2-PG13,2025-03-20T19:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154845,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,93,108,34,8,0,2,0,0,127,118,245,0.52
Clementi 321,Ne-Zha-2-PG13,2025-03-20T19:45:00,True,https://www.cathaycineplexes.com.sg/ticketing/1114/6436,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,4,20,0,0,0,0,0,0,4,20,24,0.17
Century Square,Ne-Zha-2-PG13,2025-03-20T19:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13624,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,11,87,0,4,0,2,4,0,15,93,108,0.14
Downtown East,Ne-Zha-2-PG13,2025-03-20T19:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118417,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,12,84,4,36,0,1,0,0,16,121,137,0.12
Causeway Point,Ne-Zha-2-PG13,2025-03-20T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154855,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,36,93,22,8,0,0,0,0,58,101,159,0.36
Clementi 321,Ne-Zha-2-PG13,2025-03-20T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6424,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,20,28,4,8,0,2,0,0,24,38,62,0.39
JEM,Ne-Zha-2-PG13,2025-03-20T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202682,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,93,125,54,10,0,1,0,0,147,136,283,0.52
Century Square,Perusu-Tamil-NC16,2025-03-20T20:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13756,"Family, Comedy, Drama",Tamil,"NC16, Some Crude humour",125 mins,19 Mar 2025,4,94,0,4,0,2,0,4,4,104,108,0.04
JEM,Ne-Zha-2-PG13,2025-03-20T20:15:00,True,https://www.cathaycineplexes.com.sg/ticketing/1110/202513,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,0,2,12,10,0,0,0,0,12,12,24,0.5
Clementi 321,Ne-Zha-2-PG13,2025-03-20T20:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6413,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,36,86,0,0,0,2,0,0,36,88,124,0.29
Downtown East,Ne-Zha-2-PG13,2025-03-20T20:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118420,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,3,173,8,42,0,2,0,0,11,217,228,0.05
Causeway Point,Ne-Zha-2-PG13,2025-03-20T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154852,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,26,118,16,28,0,2,0,0,42,148,190,0.22
Century Square,Ne-Zha-2-PG13,2025-03-20T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13614,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,28,72,4,6,0,2,0,4,32,84,116,0.28
Clementi 321,Mickey-17-M18,2025-03-20T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6631,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,8,40,2,10,0,2,0,0,10,52,62,0.16
Downtown East,Mickey-17-M18,2025-03-20T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118421,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,5,117,6,36,0,2,0,0,11,155,166,0.07
JEM,Mickey-17-M18,2025-03-20T20:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202670,"Sci-Fi, Fantasy",English,"M18, Sexual Scenes",137 mins,06 Mar 2025,9,75,10,14,0,0,0,0,19,89,108,0.18
JEM,Ne-Zha-2-PG13,2025-03-20T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202678,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,55,119,18,18,0,1,0,0,73,138,211,0.35
Century Square,Novocaine-NC16,2025-03-20T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13618,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,2,98,2,2,0,2,0,4,4,106,110,0.04
Clementi 321,Novocaine-NC16,2025-03-20T20:40:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6402,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,5,57,0,20,0,2,0,0,5,79,84,0.06
JEM,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202641,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,10,116,4,28,0,0,0,0,14,144,158,0.09
Causeway Point,Perusu-Tamil-NC16,2025-03-20T20:45:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/155089,"Family, Comedy, Drama",Tamil,"NC16, Some Crude humour",125 mins,19 Mar 2025,4,122,2,52,0,2,0,0,6,176,182,0.03
Downtown East,Novocaine-NC16,2025-03-20T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1106/118419,"Action, Comedy, Thriller",English,"NC16, Violence and Coarse Language",120 mins,13 Mar 2025,0,68,0,40,0,1,0,0,0,109,109,0.0
Clementi 321,Presence-M18,2025-03-20T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6433,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,1,47,0,12,0,2,0,0,1,61,62,0.02
JEM,Perusu-Tamil-NC16,2025-03-20T20:50:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202782,"Family, Comedy, Drama",Tamil,"NC16, Some Crude humour",125 mins,19 Mar 2025,4,122,8,24,0,0,0,0,12,146,158,0.08
Causeway Point,Ne-Zha-2-PG13,2025-03-20T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154842,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,39,105,22,22,0,0,0,0,61,127,188,0.32
Clementi 321,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T21:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1114/6412,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,0,66,0,18,0,2,0,0,0,86,86,0.0
Causeway Point,You-Are-The-Apple-Of-My-Eye-PG13,2025-03-20T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154829,"Drama, Romance",Korean,"PG13, Some Sexual References and Coarse Language",102 mins,20 Mar 2025,1,125,2,52,0,2,0,0,3,179,182,0.02
Century Square,Presence-M18,2025-03-20T21:10:00,False,https://www.cathaycineplexes.com.sg/ticketing/1113/13608,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,0,100,4,6,0,2,0,4,4,112,116,0.03
JEM,Ne-Zha-2-PG13,2025-03-20T21:15:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202540,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,26,148,16,20,0,1,0,0,42,169,211,0.2
Causeway Point,Presence-M18,2025-03-20T21:20:00,False,https://www.cathaycineplexes.com.sg/ticketing/1102/154831,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,11,121,6,26,0,0,0,0,17,147,164,0.1
JEM,Presence-M18,2025-03-20T21:30:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202674,"Horror, Thriller",English,"M18, Sexual Scene and Coarse Language",85 mins,20 Mar 2025,1,125,4,28,0,0,0,0,5,153,158,0.03
JEM,Ne-Zha-2-PG13,2025-03-20T22:00:00,False,https://www.cathaycineplexes.com.sg/ticketing/1110/202567,"Animation, Fantasy, Comedy",Mandarin,"PG13, Some Violence",144 mins,06 Mar 2025,18,156,4,32,0,1,0,0,22,189,211,0.1
